,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
2014,Luka Jovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,,0.4,0.8,0.0,0.0,4.0,0.0,1.4,0.3,,0.4,0.2,1.1,1.5,0.0,0.3,15.8,78.6,0.0,0.8,0.1
2015,Luka Jović,23.0,Forward,Real Madrid,149.0,70.0,79.0,Serbia,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,75.0,37.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Luka Jović,23.0,Forward,Eintracht Frankfurt,888.0,562.0,326.0,Serbia,18.0,9.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,8.0,5.0,2.0,0.0,0.41,0.0,0.41,0.48,0.28,222.0,1.32,68.0,49.0,444.0,0.0,0.2,29.0,249.0,-1.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Luka Milivojević,30.0,Midfielder,Crystal Palace,2364.0,1069.0,1295.0,Serbia,31.0,14.0,17.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,6.0,2.0,44.0,21.0,23.0,9.0,1.0,0.08,0.04,0.04,0.08,0.0,2364.0,1.68,54.0,76.0,236.0,2364.0,0.38,237.0,213.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Luka Modrić,35.0,Midfielder,Real Madrid,2744.0,1305.0,1439.0,Croatia,35.0,17.0,18.0,5.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,14.0,7.0,7.0,23.0,11.0,12.0,4.0,0.0,0.26,0.1,0.16,0.07,0.25,549.0,0.75,119.0,78.0,686.0,915.0,0.13,124.0,144.0,-1.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Lukas Klostermann,25.0,Defender,RB Leipzig,1443.0,715.0,728.0,Germany,23.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,14.0,8.0,6.0,2.0,0.0,0.06,0.0,0.06,0.0,0.12,1443.0,0.87,103.0,63.0,722.0,0.0,0.12,199.0,342.0,7.0,16.0,1.0,0.8,0.3,,1.7,0.3,0.3,0.0,1.0,0.0,0.5,0.2,,0.3,0.0,0.2,0.3,0.0,0.2,48.3,87.0,0.1,1.8,0.0
2020,Lukas Klünter,25.0,Defender,Hertha BSC,990.0,540.0,450.0,Germany,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,76.0,90.0,0.0,0.0,0.0,363.0,245.0,33.0,23.0,0.9,1.0,0.4,,2.2,0.6,0.1,1.0,0.0,0.0,0.0,0.3,,0.8,0.0,0.2,0.6,0.0,0.3,44.1,77.5,0.2,2.1,0.0
2021,Lukas Kübler,28.0,Defender,Freiburg,886.0,480.0,406.0,Germany,19.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,16.0,9.0,7.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.63,55.0,47.0,443.0,886.0,0.2,342.0,141.0,115.0,18.0,0.8,1.1,0.9,,1.4,0.4,0.2,0.0,0.0,1.0,0.1,0.3,,0.5,0.1,0.2,0.5,1.0,0.3,16.6,69.9,0.2,1.7,0.1
2022,Lukas Lerager,28.0,Midfielder,Genoa,1162.0,539.0,623.0,Denmark,16.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,24.0,12.0,12.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,1.86,48.0,73.0,0.0,1162.0,0.0,371.0,199.0,-1.0,29.0,1.5,0.9,1.0,,1.5,0.3,0.2,0.0,0.0,1.0,0.3,0.5,,1.0,0.2,0.5,1.4,1.0,0.5,30.3,84.1,0.0,1.4,0.0
2023,Lukas Petkov,20.0,Forward,Augsburg,3.0,0.0,3.0,Germany,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
2024,Lukasz Piszczek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.1,,1.0,0.2,0.1,0.0,0.0,0.0,0.1,0.3,,0.3,0.0,0.0,0.1,0.0,0.3,24.7,80.5,0.1,0.8,0.0
2025,Luke Ayling,29.0,Defender,Leeds United,3400.0,1690.0,1710.0,England,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,51.0,19.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,67.0,89.0,486.0,0.0,0.19,352.0,345.0,94.0,20.0,2.8,0.9,0.8,0.4,2.0,1.0,0.9,0.0,0.0,0.0,0.6,0.7,1.1,1.4,0.1,0.6,1.4,0.0,0.7,62.7,79.0,0.4,4.6,0.1
2026,Luke Cundle,0.0,Midfielder,Wolverhampton Wanderers,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,Luke Mbete-Tatu,17.0,Defender,Manchester City,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Luke Shaw,26.0,Defender,Manchester United,2655.0,1328.0,1327.0,England,32.0,17.0,15.0,1.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,12.0,5.0,7.0,30.0,21.0,9.0,8.0,0.0,0.2,0.17,0.03,0.0,0.07,2655.0,1.02,89.0,83.0,332.0,531.0,0.27,255.0,77.0,38.0,15.0,1.4,0.6,1.3,0.1,1.2,0.5,0.3,1.0,1.0,5.0,0.3,2.3,1.1,0.9,0.1,0.7,0.8,5.0,2.3,50.3,85.0,1.8,0.9,0.0
2029,Luke Thomas,0.0,Midfielder,Leicester City,971.0,409.0,562.0,England,14.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,17.0,9.0,8.0,2.0,0.0,0.09,0.0,0.09,0.0,0.16,971.0,1.58,57.0,69.0,486.0,0.0,0.19,166.0,358.0,-1.0,11.0,1.6,1.1,0.7,0.1,1.4,0.5,0.1,0.0,1.0,0.0,0.5,0.5,0.4,1.1,0.0,0.9,1.1,0.0,0.5,28.9,71.6,0.2,0.7,0.0
2030,Lukás Hrádecky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,41.7,74.8,0.0,7.7,0.0
2031,Lukáš Haraslín,25.0,Midfielder,Sassuolo,324.0,192.0,132.0,Slovakia,14.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,108.0,23.0,108.0,0.0,0.83,390.0,356.0,-1.0,22.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,Lukáš Hrádecký,31.0,Goalkeeper,Bayer Leverkusen,2566.0,1306.0,1260.0,Finland,29.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,26.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,99.0,88.0,2566.0,0.0,0.04,351.0,361.0,11.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,Lukáš Zima,27.0,Goalkeeper,Genoa,0.0,0.0,0.0,Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,Luuk de Jong,30.0,Forward,Sevilla FC,1261.0,500.0,761.0,Netherlands,34.0,16.0,18.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,11.0,3.0,8.0,3.0,0.0,0.29,0.0,0.29,0.0,0.47,315.0,0.79,115.0,37.0,420.0,0.0,0.21,55.0,273.0,-1.0,4.0,0.3,0.1,0.6,,0.4,0.3,0.1,0.0,4.0,0.0,0.9,0.3,,0.9,0.3,0.4,1.0,0.0,0.3,9.9,72.8,0.0,0.1,0.0
2035,Luís Rafael Soares Alves,26.0,Defender,SD Eibar,1132.0,361.0,771.0,Portugal,19.0,8.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,17.0,4.0,13.0,2.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,1.35,67.0,60.0,566.0,1132.0,0.16,329.0,161.0,124.0,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,Lyanco,24.0,Defender,Torino,1958.0,1019.0,939.0,Brazil,23.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,44.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,45.0,85.0,245.0,0.0,0.37,437.0,350.0,170.0,17.0,0.9,2.0,1.0,,3.1,0.8,1.1,0.0,0.0,0.0,0.5,0.3,,0.6,0.0,0.2,0.4,0.0,0.3,54.4,85.9,0.0,4.8,0.0
2037,Lys Mousset,25.0,Forward,Sheffield United,289.0,80.0,209.0,France,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,29.0,26.0,0.0,0.0,0.0,283.0,265.0,-1.0,12.0,0.1,0.0,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.4,0.2,0.4,0.8,1.1,0.0,0.3,4.0,77.3,0.0,0.2,0.0
2038,László Bénes,23.0,Midfielder,Augsburg,810.0,249.0,561.0,Slovakia,19.0,7.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,16.0,2.0,14.0,3.0,0.0,0.33,0.22,0.11,0.0,0.16,810.0,1.78,51.0,43.0,270.0,405.0,0.33,153.0,63.0,-1.0,6.0,0.9,0.3,0.0,,0.1,0.0,0.0,0.0,0.0,1.0,0.3,0.6,,0.7,0.0,0.3,0.0,1.0,0.6,13.7,79.2,0.7,0.1,0.0
2039,László Bénes,23.0,Midfielder,Augsburg,810.0,249.0,561.0,Slovakia,19.0,7.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,16.0,2.0,14.0,3.0,0.0,0.33,0.22,0.11,0.0,0.16,810.0,1.78,51.0,43.0,270.0,405.0,0.33,153.0,63.0,-1.0,6.0,0.7,0.6,1.0,,0.1,0.2,0.2,0.0,1.0,1.0,0.7,0.8,,1.4,0.0,0.5,1.2,1.0,0.8,19.0,68.4,0.8,0.7,0.0
2040,Léo Dubois,26.0,Defender,Olympique Lyonnais,2919.0,1509.0,1410.0,France,37.0,19.0,18.0,2.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,11.0,6.0,5.0,31.0,15.0,16.0,3.0,0.0,0.18,0.12,0.06,0.06,0.06,1460.0,0.96,94.0,79.0,973.0,730.0,0.09,224.0,122.0,29.0,10.0,1.0,0.9,0.6,,1.3,0.8,0.2,0.0,2.0,4.0,0.5,1.8,,0.9,0.1,0.4,1.2,4.0,1.8,47.2,83.0,1.7,1.9,0.0
2041,Lévy Koffi Djidji,28.0,Defender,Crotone,1521.0,740.0,781.0,Côte d'Ivoire,20.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,11.0,24.0,4.0,0.0,0.06,0.0,0.06,0.0,0.12,1521.0,2.07,43.0,76.0,380.0,0.0,0.24,230.0,284.0,171.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,M'Baye Babacar Niang,26.0,Forward,Rennes,420.0,219.0,201.0,France,9.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.21,0.0,0.21,0.0,0.45,420.0,0.64,140.0,47.0,0.0,0.0,0.0,101.0,371.0,-1.0,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,Mace Lewin Goodridge,21.0,Midfielder,Burnley,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,Mads Pedersen,24.0,Defender,Augsburg,883.0,338.0,545.0,Denmark,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,49.0,59.0,883.0,0.0,0.1,379.0,309.0,128.0,17.0,1.7,1.0,1.0,,1.8,0.9,0.2,0.0,0.0,0.0,0.1,0.8,,0.9,0.0,0.7,1.3,0.0,0.8,20.0,71.3,0.5,1.3,0.0
2045,Mahamadou Doucouré,21.0,Forward,Nîmes,43.0,9.0,34.0,France,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,43.0,14.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,20.0,0.3,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.7,1.0,0.0,0.0,3.7,81.8,0.0,0.0,0.0
2046,Mahame Siby,25.0,Midfielder,Strasbourg,14.0,8.0,6.0,France,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,Mahdi Camara,23.0,Midfielder,Saint-Étienne,3295.0,1592.0,1703.0,France,37.0,18.0,19.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,12.0,5.0,7.0,49.0,26.0,23.0,4.0,0.0,0.14,0.05,0.08,0.11,0.05,1098.0,1.34,67.0,89.0,824.0,1648.0,0.11,194.0,210.0,-1.0,7.0,2.7,2.1,1.3,,1.4,0.8,0.3,0.0,3.0,2.0,0.6,0.6,,1.1,0.0,0.6,1.1,2.0,0.6,42.9,86.4,0.3,1.9,0.0
2048,Mahmoud Dahoud,25.0,Midfielder,Borussia Dortmund,1263.0,515.0,748.0,Germany,21.0,10.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,3.0,11.0,2.0,9.0,3.0,0.0,0.14,0.07,0.07,0.17,0.0,1263.0,0.78,115.0,60.0,421.0,1263.0,0.21,188.0,166.0,-1.0,11.0,1.4,0.9,1.3,,0.4,1.0,0.2,0.0,1.0,1.0,0.8,0.5,,0.9,0.0,1.0,1.1,1.0,0.5,43.6,86.4,0.0,2.8,0.1
2049,Mahmoud Ibrahim Hassan,26.0,Midfielder,Aston Villa,1166.0,657.0,509.0,Egypt,21.0,12.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,5.0,14.0,11.0,3.0,0.0,0.0,0.23,0.08,0.15,0.27,0.0,583.0,1.08,83.0,56.0,0.0,1166.0,0.0,115.0,162.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,Makoto Hasebe,37.0,Midfielder,Eintracht Frankfurt,2290.0,1182.0,1108.0,Japan,29.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,34.0,13.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,67.0,79.0,458.0,0.0,0.2,262.0,330.0,-1.0,23.0,1.5,1.1,0.8,,2.3,0.2,0.4,0.0,0.0,0.0,0.1,0.2,,1.2,0.0,0.4,0.6,0.0,0.2,57.3,88.4,0.1,3.1,0.0
2051,Malcolm Barcola,22.0,Goalkeeper,Olympique Lyonnais,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,Malcom Bokele Mputu,21.0,Defender,Bordeaux,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,Malick Thiaw,19.0,Midfielder,Schalke 04,1449.0,738.0,711.0,Finland,19.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,39.0,16.0,23.0,5.0,1.0,0.06,0.0,0.06,0.12,0.0,1449.0,2.42,37.0,76.0,290.0,0.0,0.31,198.0,327.0,-1.0,10.0,2.2,1.7,1.4,,3.7,0.1,0.6,1.0,1.0,0.0,0.4,0.1,,0.4,0.1,0.2,0.7,0.0,0.1,38.5,80.2,0.0,1.8,0.0
2054,Malik Sellouki,0.0,Midfielder,Nice,63.0,45.0,18.0,France,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.43,0.0,1.43,0.0,5.0,63.0,0.0,0.0,16.0,63.0,0.0,1.43,-1.0,-1.0,-1.0,18.0,0.0,0.5,0.3,,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,,0.5,0.0,0.0,1.8,0.0,0.0,5.8,73.9,0.0,0.0,0.0
2055,Malo Gusto,18.0,Defender,Olympique Lyonnais,0.0,0.0,0.0,France,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,Mama Samba Baldé,25.0,Forward,Dijon,2172.0,1061.0,1111.0,Guinea-Bissau,29.0,15.0,14.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,40.0,16.0,24.0,4.0,0.0,0.29,0.0,0.29,0.17,0.41,310.0,1.66,54.0,75.0,543.0,0.0,0.17,68.0,303.0,-1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Mamadou Coulibaly,22.0,Midfielder,Udinese,183.0,93.0,90.0,Senegal,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,92.0,61.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,29.0,3.3,0.3,1.0,,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.7,,0.3,0.3,1.3,2.0,0.0,0.7,25.7,75.3,0.3,1.3,0.3
2058,Mamadou Fofana,23.0,Defender,Metz,1068.0,194.0,874.0,Mali,16.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,13.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,82.0,67.0,534.0,0.0,0.17,398.0,394.0,52.0,19.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,Mamadou Lamine Gueye,23.0,Forward,Metz,1465.0,621.0,844.0,Senegal,26.0,12.0,14.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,21.0,11.0,10.0,1.0,0.0,0.31,0.12,0.18,0.0,0.32,488.0,1.29,70.0,56.0,1465.0,733.0,0.06,113.0,126.0,-1.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,Mamadou Mbaye,23.0,Defender,Cádiz,0.0,0.0,0.0,Senegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,Mamadou Sakho,31.0,Defender,Crystal Palace,275.0,90.0,185.0,France,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,39.0,69.0,0.0,0.0,0.0,373.0,378.0,158.0,17.0,0.8,0.8,0.5,0.0,2.8,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.8,0.0,0.0,23.0,88.0,0.0,1.0,0.0
